source_network,network,station_id,station_name,latitude,longitude,elevation_m,start_date,actual_start_date,end_date,n_years,IGBP,lc_cci,koppen_geiger,has_soil_moisture,has_flux,location_group_id,split,oot_eligible,oost_eligible,joint_eval,flux_only_eval,ablation_train,ablation_oos,kg_macro,igbp_macro,elevation_band,soil_nan_pct,soil_patch_ok,same_patch_pair,tile_pair_eval,duplicate_of
ISMN,SNOTEL,SeventysixCreek,SeventysixCreek,41.73732,-115.47215,2243.0,20160101,20140101,20230910,9.7,GRA,130.0,BSk,True,False,633,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,ShanghiSummit,ShanghiSummit,46.56603,-115.74216,1399.0,20190806,20190806,20251230,6.4,ENF,70.0,Dsa,True,False,634,train,True,False,False,False,False,False,D,Forest,Mid,0.0,True,False,False,
ISMN,SNOTEL,Sharkstooth,Sharkstooth,37.50356,-108.11405,3271.0,20160101,20140101,20200721,6.6,ENF,70.0,Dfb,True,False,635,oos,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SheepMtn.,SheepMtn.,43.2103,-111.68792,2021.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,636,oos,False,True,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Sheldon,Sheldon,41.90435,-119.44464,1786.0,20160101,20140101,20230508,9.3,GRA,130.0,BSk,True,False,637,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0004,True,False,False,
ISMN,SNOTEL,Sherwin,Sherwin,46.95028,-116.33972,972.0,20201014,20201014,20251230,5.2,ENF,70.0,Dsb,True,False,638,val,False,False,False,False,False,False,D,Forest,Mid,0.0,True,False,False,
ISMN,SNOTEL,Shuree,Shuree,36.78765,-105.2392,3072.0,20190606,20190606,20251230,6.6,ENF,70.0,Dfb,True,False,639,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Silvies,Silvies,42.75333,-118.68785,2134.0,20221001,20221001,20251230,3.2,ENF,70.0,BSk,True,False,640,oos,False,True,False,False,False,True,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Slumgullion,Slumgullion,37.99076,-107.20392,3523.0,20171026,20171026,20251230,8.2,ENF,70.0,Dfc,True,False,641,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SmithMorehouse,SmithMorehouse,40.78931,-111.09192,2329.0,20160101,20140905,20221226,8.3,ENF,70.0,Dfb,True,False,642,train,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SnakeRiverStation,SnakeRiverStation,44.13361,-110.66917,2103.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfc,True,False,643,val,False,False,False,False,False,False,D,Forest,High,0.0053,True,False,False,
ISMN,SNOTEL,Snowbird,Snowbird,40.56914,-111.65852,2795.0,20190711,20190711,20251230,6.5,ENF,70.0,Dsb,True,False,644,train,True,False,False,False,False,False,D,Forest,High,0.002,True,False,False,
ISMN,SNOTEL,SomsenRanch,SomsenRanch,42.95275,-111.35933,2082.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,645,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SonoraPass,SonoraPass,38.31021,-119.6003,2673.0,20160101,20140101,20230615,9.5,ENF,70.0,Csb,True,False,646,val,False,False,False,False,False,False,C,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SourdoughGulch,SourdoughGulch,46.23713,-117.39435,1207.0,20160101,20140101,20250623,11.5,GRA,130.0,BSk,True,False,647,train,True,False,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,SNOTEL,SouthBrushCreek,SouthBrushCreek,41.3295,-106.5025,2585.0,20170818,20170818,20251230,8.4,ENF,70.0,Dfb,True,False,648,train,True,False,False,False,True,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SouthMtn.,SouthMtn.,42.76476,-116.90029,2027.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,649,val,False,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SpiritLk,SpiritLk,40.83868,-110.00527,3121.0,20160101,20140101,20241225,11.0,ENF,70.0,BSk,True,False,650,train,True,False,False,False,False,False,B,Forest,High,0.0365,True,False,False,
ISMN,SNOTEL,SprattCreek,SprattCreek,38.66627,-119.81741,1847.0,20160101,20140101,20210715,7.5,ENF,70.0,Csb,True,False,651,train,False,False,False,False,False,False,C,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SpringCreek,SpringCreek,61.65653,-149.12926,180.0,20191206,20191206,20251230,6.0,WET,180.0,Dsc,True,False,652,train,True,False,False,False,True,False,D,Other,Low,0.0004,True,False,False,
ISMN,SNOTEL,StateLine,StateLine,41.98609,-120.71574,1734.0,20210706,20210706,20250321,3.7,GRA,130.0,Dsb,True,False,653,train,True,False,False,False,True,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,SteelCreekPark,SteelCreekPark,40.90862,-110.50462,3091.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,654,train,True,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,StickneyMill,StickneyMill,43.86117,-114.20902,2268.0,20160730,20160730,20251230,9.4,SAV,120.0,Dfb,True,False,655,oos,False,True,False,False,False,False,D,Shrub-Savanna,High,0.1326,True,False,False,
ISMN,SNOTEL,StillwaterCreek,StillwaterCreek,40.22532,-105.9198,2670.0,20201118,20201118,20251230,5.1,ENF,70.0,Dfc,True,False,656,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,StrawberryDivide,StrawberryDivide,40.16483,-111.20665,2469.0,20161105,20161105,20251230,9.1,ENF,70.0,Dfb,True,False,657,oos,False,True,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SummitCreek,SummitCreek,60.61713,-149.53128,408.0,20160101,20140101,20210920,7.7,MF,100.0,Dfc,True,False,658,train,False,False,False,False,False,False,D,Forest,Low,0.0347,True,False,False,
ISMN,SNOTEL,SummitLk,SummitLk,41.48953,-118.99663,2313.0,20180820,20180820,20251230,7.4,ENF,70.0,BSk,True,False,659,train,True,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SummitMeadow,SummitMeadow,38.39747,-119.53522,2853.0,20160101,20140101,20251126,11.9,SAV,120.0,Csb,True,False,660,train,True,False,False,False,False,False,C,Shrub-Savanna,High,0.0037,True,False,False,
ISMN,SNOTEL,SummitRanch,SummitRanch,39.71803,-106.1577,2850.0,20160106,20160106,20210803,5.6,ENF,70.0,Dfc,True,False,661,train,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SunflowerFlat,SunflowerFlat,38.048,-111.33981,3051.0,20160101,20141002,20251119,11.1,ENF,70.0,BSk,True,False,662,val,False,False,False,False,False,False,B,Forest,High,0.0005,True,False,False,
ISMN,SNOTEL,Sunset,Sunset,47.55545,-115.82422,1701.0,20160826,20160826,20210915,5.0,ENF,70.0,Dsb,True,False,663,train,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SusitnaValleyHigh,SusitnaValleyHigh,62.13245,-150.04391,113.0,20160101,20140703,20240502,9.8,WET,180.0,Dfc,True,False,664,train,True,False,False,False,False,False,D,Other,Low,0.0533,True,False,False,
ISMN,SNOTEL,SuuRanch,SuuRanch,37.59711,-112.92949,2454.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfa,True,False,665,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,SwedePeak,SwedePeak,43.626,-113.96887,2329.0,20190119,20190119,20251230,6.9,ENF,70.0,Dsb,True,False,666,train,True,False,False,False,True,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,TahoeCityCross,TahoeCityCross,39.17162,-120.15362,2060.0,20160101,20140101,20251230,12.0,ENF,70.0,Dsb,True,False,667,train,True,False,False,False,False,False,D,Forest,High,0.0015,True,False,False,
ISMN,SNOTEL,TakkaWiiya,TakkaWiiya,39.74104,-113.98262,2777.0,20161102,20161102,20240513,7.5,ENF,70.0,BWk,True,False,668,train,True,False,False,False,True,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,TaosPowderhorn,TaosPowderhorn,36.58195,-105.45617,3362.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,669,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,TaosPueblo,TaosPueblo,36.54099,-105.35944,3350.0,20210923,20210923,20250321,3.5,ENF,70.0,Dfb,True,False,670,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,TaylorCanyon,TaylorCanyon,41.2287,-116.0293,1926.0,20190622,20190622,20230510,3.9,GRA,130.0,BSk,True,False,671,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,TelaquanaLake,TelaquanaLake,60.98347,-153.91866,369.0,20161017,20161017,20251230,9.2,ENF,70.0,Dfc,True,False,672,val,False,False,False,False,False,False,D,Forest,Low,0.2701,True,False,False,
ISMN,SNOTEL,TempleFork,TempleFork,41.793,-111.54605,2262.0,20181001,20181001,20251230,7.2,ENF,70.0,Dfb,True,False,673,train,True,False,False,False,True,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,ThaynesCanyon,ThaynesCanyon,40.6235,-111.53322,2819.0,20160101,20140101,20200201,6.1,GRA,130.0,Dsb,True,False,674,train,False,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,ThistleFlat,ThistleFlat,39.23803,-111.51998,2679.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,675,train,True,False,False,False,True,False,B,Forest,High,0.0005,True,False,False,
ISMN,SNOTEL,ThumbDivide,ThumbDivide,44.36917,-110.57717,2429.0,20160101,20150720,20250423,9.7,ENF,70.0,Dfc,True,False,676,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Timberline,Timberline,39.67712,-110.43395,2658.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,677,train,True,False,False,False,True,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,TimpanogosDivide,TimpanogosDivide,40.42817,-111.61633,2493.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,678,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Tipton,Tipton,44.65567,-118.42617,1570.0,20220623,20220623,20251230,3.5,ENF,70.0,BSk,True,False,679,oos,False,True,False,False,False,False,B,Forest,High,0.0007,True,False,False,
ISMN,SNOTEL,ToeJam,ToeJam,41.3187,-116.3408,2347.0,20160101,20140101,20240711,10.5,GRA,130.0,BWk,True,False,680,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,Tok,Tok,63.32529,-143.03834,500.0,20210301,20210301,20250321,4.1,ENF,70.0,Dwc,True,False,681,train,True,False,False,False,False,False,D,Forest,Mid,0.01,True,False,False,
ISMN,SNOTEL,TokositnaValley,TokositnaValley,62.62918,-150.7741,256.0,20170507,20170507,20251230,8.7,MF,100.0,Dfc,True,False,682,train,True,False,False,False,False,False,D,Forest,Low,0.0,True,False,False,
ISMN,SNOTEL,TonyGroveLake,TonyGroveLake,41.89833,-111.62957,2576.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,683,train,True,False,False,False,False,False,D,Forest,High,0.0015,True,False,False,
ISMN,SNOTEL,TonyGroveRS,TonyGroveRS,41.88573,-111.56918,1926.0,20160101,20140101,20200603,6.4,GRA,130.0,Dfb,True,False,684,train,False,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,Touchet,Touchet,46.11868,-117.8505,1682.0,20160101,20140101,20201027,6.8,ENF,70.0,Dsb,True,False,685,train,False,False,False,False,True,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,TresRitos,TresRitos,36.1279,-105.52706,2664.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,686,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,TrialLake,TrialLake,40.678,-110.94873,3039.0,20160101,20140101,20230131,9.1,ENF,70.0,Dfb,True,False,687,train,True,False,False,False,False,False,D,Forest,High,0.0866,True,False,False,
ISMN,SNOTEL,TriplePeak,TriplePeak,42.76393,-110.5914,2597.0,20160813,20160813,20250305,8.6,ENF,70.0,Dfc,True,False,688,train,True,False,False,False,False,False,D,Forest,High,0.0018,True,False,False,
ISMN,SNOTEL,Trough,Trough,47.23328,-120.29412,1670.0,20200612,20200612,20231126,3.4,MF,100.0,BWk,True,False,689,train,True,False,False,False,False,False,B,Forest,High,0.0013,True,False,False,
ISMN,SNOTEL,TroutCreek,TroutCreek,40.739,-109.6728,2877.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,690,train,True,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Truckee#2,Truckee#2,39.30087,-120.18407,1981.0,20160101,20140101,20250321,11.2,ENF,70.0,Dsb,True,False,691,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,UpperJoesValley,UpperJoesValley,39.4155,-111.2491,2621.0,20160101,20140101,20200613,6.5,GRA,130.0,Dfb,True,False,692,train,False,False,False,False,True,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,UpperNomeCreek,UpperNomeCreek,65.3671,-146.592,762.0,20160101,20140101,20201122,6.9,BSV,150.0,Dfc,True,False,693,train,False,False,False,False,True,False,D,Other,Mid,0.0194,True,False,False,
ISMN,SNOTEL,UpperRioGrande,UpperRioGrande,37.72172,-107.25971,2856.0,20170425,20170425,20230712,6.2,ENF,70.0,Dfc,True,False,694,val,False,False,False,False,False,False,D,Forest,High,0.0148,True,False,False,
ISMN,SNOTEL,UpperSanJuan,UpperSanJuan,37.48563,-106.83528,3091.0,20160101,20140715,20230730,9.0,ENF,70.0,Dfc,True,False,716,oos,False,True,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,UpperTaylor,UpperTaylor,38.99071,-106.74504,3264.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfc,True,False,695,train,True,False,False,False,False,False,D,Forest,High,0.0015,True,False,False,
ISMN,SNOTEL,UpperTsainaRiver,UpperTsainaRiver,61.19112,-145.64807,527.0,20180907,20180907,20251230,7.3,MF,100.0,Dfc,True,False,696,train,True,False,False,False,True,False,D,Forest,Mid,0.0119,True,False,False,
ISMN,SNOTEL,UsuDocDaniel,UsuDocDaniel,41.86425,-111.50603,2624.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,697,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,VacarroSprings,VacarroSprings,39.4495,-115.9834,2405.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,698,train,True,False,False,False,False,False,D,Forest,High,0.0035,True,False,False,
ISMN,SNOTEL,VacasLocas,VacasLocas,36.02653,-106.81361,2850.0,20160101,20140101,20230713,9.5,ENF,70.0,Dfb,True,False,699,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,VernonCreek,VernonCreek,39.93667,-112.41478,2228.0,20160101,20140101,20251230,12.0,GRA,130.0,BSk,True,False,700,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,VirginiaLakesRidge,VirginiaLakesRidge,38.07298,-119.23433,2865.0,20160101,20140101,20251230,12.0,ENF,70.0,Csa,True,False,701,train,True,False,False,False,False,False,C,Forest,High,0.0005,True,False,False,
ISMN,SNOTEL,WardCreek#3,WardCreek#3,39.13545,-120.21865,2057.0,20160101,20140101,20251119,11.9,ENF,70.0,Dsb,True,False,702,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,WardMountain,WardMountain,39.13242,-114.95575,2795.0,20160101,20140101,20210608,7.4,ENF,70.0,BSk,True,False,703,train,False,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,WebsterFlat,WebsterFlat,37.575,-112.90155,2789.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfa,True,False,704,train,True,False,False,False,False,False,D,Forest,High,0.0002,True,False,False,
ISMN,SNOTEL,WesnerSprings,WesnerSprings,35.77584,-105.54337,3386.0,20180508,20180508,20220510,4.0,ENF,70.0,BSk,True,False,705,train,False,False,False,False,True,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,WheelerPeak,WheelerPeak,39.00995,-114.31021,3069.0,20180628,20180628,20251119,7.4,ENF,70.0,BSk,True,False,706,train,True,False,False,False,False,False,B,Forest,High,0.0007,True,False,False,
ISMN,SNOTEL,WhiteRiver#1,WhiteRiver#1,39.9645,-110.98845,2627.0,20160101,20140101,20251230,12.0,GRA,130.0,Dfb,True,False,708,train,True,False,False,False,True,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,Widtsoe#3,Widtsoe#3,37.83633,-111.88163,2938.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,709,train,True,False,False,False,False,False,B,Forest,High,0.0197,True,False,False,
ISMN,SNOTEL,WilburBench,WilburBench,39.89166,-110.74604,2795.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,710,train,True,False,False,False,False,False,D,Forest,High,0.0007,True,False,False,
ISMN,SNOTEL,WildBasin,WildBasin,40.201,-105.6025,2868.0,20160817,20160817,20220715,5.9,ENF,70.0,Dfc,True,False,711,train,False,False,False,False,True,False,D,Forest,High,0.0013,True,False,False,
ISMN,SNOTEL,WildhorseDivide,WildhorseDivide,42.75743,-112.47783,1975.0,20160101,20140805,20200802,6.0,ENF,70.0,Dfb,True,False,712,val,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,WilsonCreek,WilsonCreek,42.01257,-115.00278,2167.0,20160101,20140101,20200922,6.7,GRA,130.0,BSk,True,False,713,train,False,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,WindyPeak,WindyPeak,42.27991,-105.57782,2408.0,20160101,20140101,20200508,6.4,ENF,70.0,Dfb,True,False,714,train,False,False,False,False,True,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,WolfCreekPeak,WolfCreekPeak,40.47733,-111.04469,2978.0,20200901,20200901,20251230,5.3,GRA,130.0,BSk,True,False,715,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,WolfCreekSummit,WolfCreekSummit,37.47903,-106.80234,3331.0,20160101,20140101,20220411,8.3,ENF,70.0,Dfc,True,False,716,oos,False,False,False,False,False,False,D,Forest,High,0.0002,True,False,False,
ISMN,SNOTEL,WrigleyCreek,WrigleyCreek,39.13233,-111.35685,2844.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,717,oos,False,True,False,False,False,False,B,Forest,High,0.0002,True,False,False,
ISMN,SNOTEL,YankeeReservoir,YankeeReservoir,37.74797,-112.77495,2649.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,718,oos,False,True,False,False,False,False,D,Forest,High,0.0614,True,False,False,
ISMN,SNOTEL,Zirkel,Zirkel,40.79492,-106.59544,2841.0,20160101,20150211,20250320,10.1,ENF,70.0,Dfc,True,False,719,val,False,False,False,False,False,False,D,Forest,High,0.0005,True,False,False,
ISMN,SOILSCAPE,Lucky-Hills-1503,Lucky-Hills-1503,31.74302,-110.05263,1367.5,20220827,20220827,20251201,3.3,SAV,120.0,BSk,True,False,956,oos,False,True,False,False,False,True,B,Shrub-Savanna,Mid,0.0,True,True,True,
ISMN,SOILSCAPE,Lucky-Hills-1506,Lucky-Hills-1506,31.74404,-110.05301,1370.5,20220901,20220901,20251230,3.3,SAV,120.0,BSk,True,False,956,oos,False,True,False,False,False,True,B,Shrub-Savanna,Mid,0.0,True,True,False,
ISMN,STEMS,CarpenetopermanentGrassCoverNoTrackposition,CarpenetopermanentGrassCoverNoTrackposition,44.68278,8.6267,275.0,20170510,20170510,20210118,3.7,CRO,12.0,Cfa,True,False,720,oos,False,False,False,False,True,False,C,Grass-Crop,Low,0.0,True,True,False,
ISMN,STEMS,CarpenetopermanentGrassCoverTrackposition,CarpenetopermanentGrassCoverTrackposition,44.68277,8.62669,275.0,20170510,20170510,20210118,3.7,CRO,12.0,Cfa,True,False,720,oos,False,False,False,False,True,False,C,Grass-Crop,Low,0.0,True,True,False,
ISMN,TERENO,Gevenich,Gevenich,50.9892,6.32355,84.0,20201123,20201123,20251230,5.0,CRO,10.0,Cfb,True,False,722,oos,False,True,False,False,False,True,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,TERENO,Merzenhausen,Merzenhausen,50.9303,6.29747,94.0,20160101,20140915,20200322,5.5,CRO,10.0,Cfb,True,False,723,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,TERENO,Schoeneseiffen,Schoeneseiffen,50.5149,6.37559,612.0,20160101,20150623,20200323,4.8,GRA,130.0,Cfb,True,False,724,train,False,False,False,False,True,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,TERENO,Selhausen,Selhausen,50.8691,6.44954,103.76,20160101,20140101,20230803,9.5,CRO,10.0,Cfb,True,False,858,oos,False,True,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,True,
ISMN,TWENTE,Hupsel,Hupsel,52.06747,6.65677,27.0,20171220,20171220,20201230,3.0,GRA,130.0,Dfb,True,False,726,train,False,False,False,False,True,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,TWENTE,ITCSM-07b,ITCSM-07b,52.37328,6.96228,22.0,20160101,20151103,20201230,5.2,CRO,10.0,Dfb,True,False,728,oos,False,False,False,False,False,True,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,TWENTE,ITCSM-08b,ITCSM-08b,52.13578,6.74507,29.0,20160101,20151009,20201230,5.2,CRO,10.0,Dfb,True,False,729,train,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,TWENTE,ITCSM-09,ITCSM-09,52.14639,6.84306,29.0,20160101,20150719,20201230,5.5,MF,100.0,Dfb,True,False,730,train,False,False,False,False,False,False,D,Forest,Low,0.0,True,False,False,
ISMN,TWENTE,ITCSM-13,ITCSM-13,52.19389,6.4175,8.0,20160101,20140703,20201230,6.5,GRA,130.0,Cfb,True,False,731,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,TWENTE,ITCSM-15b,ITCSM-15b,52.31036,6.61053,9.0,20160307,20160307,20190317,3.0,GRA,130.0,Dfb,True,False,732,train,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,TWENTE,ITCSM-16b,ITCSM-16b,52.36781,6.53525,8.0,20160101,20141107,20191110,5.0,GRA,130.0,Cfb,True,False,733,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
